status	name	orig_addr	orig_size	new_addr	new_size	md_file
DIFF	d_print_mod	0x80ae740	0x11a	0x80ae250	0x11a	
DIFF	d_print_mod_list	0x80ac8f0	0x15b	0x80ac400	0x15c	
DIFF	d_print_subexpr	0x80aead0	0x102	0x80ae5f0	0x10a	
DIFF	d_source_name	0x80aa680	0xe6	0x80aa160	0xe6	
DIFF	d_substitution	0x80aa340	0x1fc	0x80a9e20	0x1fc	
DIFF	d_template_args	0x80ab3a0	0x116	0x80aae90	0x117	
DIFF	d_template_param	0x80aa2c0	0x71	0x80a9da0	0x71	
DIFF	d_type	0x80ab4c0	0x75f	0x80aafb0	0x75f	
DIFF	d_unqualified_name	0x80aa770	0x1ca	0x80aa250	0x1ca	
DIFF	execute_stack_op	0x80afc40	0xe7d	0x80af4e0	0xe65	
DIFF	fde_mixed_encoding_compare	0x80b2b10	0x8c	0x80b23b0	0x89	
DIFF	fde_single_encoding_compare	0x80b2a90	0x7c	0x80b2330	0x7d	
DIFF	fde_unencoded_compare	0x80b22e0	0x1c	0x80b1b60	0x20	
DIFF	frame_downheap	0x80b2300	0xb8	0x80b1b80	0xc3	
NEAR	get_cie_encoding	0x80b26e0	0x112	0x80b1f80	0x112	
NEAR	init_dwarf_reg_size_table	0x80af0c0	0x80	0x80ae930	0x80	
NEAR	main	0x804dab8	0x8e	0x804c408	0x8e	main.md
DIFF	_ZN10CAppThread8dispatchEPv	0x8051fc2	0x2f9	0x804be7e	0x307	_ZN10CAppThread8dispatchEPv.md
DIFF	_ZN10CTableBase19Load_Txt_Table_DataEPKci	0x8053ce8	0xda	0x8056136	0xd4	_ZN10CTableBase19Load_Txt_Table_DataEPKci.md
DIFF	_ZN11CUdpHandler16InitServerSocketEi	0x804cc24	0x1b8	0x8056a46	0x1b9	_ZN11CUdpHandler16InitServerSocketEi.md
DIFF	_ZN12CApplication15TranslateSignalEv	0x8050538	0xc9	0x804dbc2	0xc7	_ZN12CApplication15TranslateSignalEv.md
DIFF	_ZN12CApplication4LoadEiPPc	0x804f2fa	0x74d	0x804c99c	0x749	_ZN12CApplication4LoadEiPPc.md
DIFF	_ZN12CApplication7ProcessEv	0x804fd46	0x19a	0x804d3e4	0x19e	_ZN12CApplication7ProcessEv.md
DIFF	_ZN12CApplicationD1Ev	0x804ef84	0x192	0x804c6e4	0x191	_ZN12CApplicationD1Ev.md
DIFF	_ZN12CApplicationD2Ev	0x804ef84	0x192	0x804c6e4	0x191	_ZN12CApplicationD2Ev.md
DIFF	_ZN12CToolFileLogclEPKciS1_z	0x80551ea	0x149	0x804f3de	0x147	_ZN12CToolFileLogclEPKciS1_z.md
DIFF	_ZN12CUserManager10CreateUserEjP11CGameServer	0x805a706	0x163	0x8058d6c	0x160	_ZN12CUserManager10CreateUserEjP11CGameServer.md
NEAR	_ZN12CUserManager8FindUserEjR5CUser	0x805a86a	0xe0	0x8058ecc	0xe0	_ZN12CUserManager8FindUserEjR5CUser.md
DIFF	_ZN13CAppStartInit4InitEP12CApplicationiPPc	0x805144e	0x252	0x804b614	0x24e	_ZN13CAppStartInit4InitEP12CApplicationiPPc.md
NEAR	_ZN13CAppStartInitC1Ev	0x80513e4	0x1c	0x804b5aa	0x1c	_ZN13CAppStartInitC1Ev.md
NEAR	_ZN13CAppStartInitC2Ev	0x80513e4	0x1c	0x804b5aa	0x1c	_ZN13CAppStartInitC2Ev.md
DIFF	_ZN13CDNFExceptionD1Ev	0x804c11a	0x73	0x8056260	0x62	_ZN13CDNFExceptionD1Ev.md
DIFF	_ZN13CDNFExceptionD2Ev	0x804c11a	0x73	0x8056260	0x62	_ZN13CDNFExceptionD2Ev.md
DIFF	_ZN13CMyRawFileLogclEPKcS1_z	0x8055334	0x6a	0x804f35e	0x69	_ZN13CMyRawFileLogclEPKcS1_z.md
