id	status	mangled	demangled	file	line	report
DNF-MON-DIFF-0014	DIFF	_ZN12momiji_event13EndEffectTask10_DoExecuteEv	momiji_event::EndEffectTask::_DoExecute()	source/DNFServer/GameServer/Monitor/Arad_MomijiEvent.cpp	69	function_reports/monitor/_ZN12momiji_event13EndEffectTask10_DoExecuteEv.md
DNF-MON-DIFF-0015	DIFF	_ZN13CAppStartInit4InitEP12CApplicationiPPc	CAppStartInit::Init(CApplication*, int, char**)	source/DNFServer/GameServer/Monitor/DNFAppStartInit.cpp	40	function_reports/monitor/_ZN13CAppStartInit4InitEP12CApplicationiPPc.md
DNF-MON-DIFF-0016	DIFF	_ZN13CMemberExpTbl11Parse_TableEPci	CMemberExpTbl::Parse_Table(char*, int)	source/DNFServer/GameServer/Monitor/DNFMemberConfig.cpp	85	function_reports/monitor/_ZN13CMemberExpTbl11Parse_TableEPci.md
DNF-MON-DIFF-0017	DIFF	_ZN13CMemberExpTbl17GetMemberExpLevelEj	CMemberExpTbl::GetMemberExpLevel(unsigned int)	source/DNFServer/GameServer/Monitor/DNFMemberConfig.cpp	104	function_reports/monitor/_ZN13CMemberExpTbl17GetMemberExpLevelEj.md
DNF-MON-DIFF-0018	DIFF	_ZN13CTcpNetSystem10SendPacketEv	CTcpNetSystem::SendPacket()	source/DNFServer/GameServer/Monitor/TcpNetSystem.cpp	252	function_reports/monitor/_ZN13CTcpNetSystem10SendPacketEv.md
DNF-MON-DIFF-0019	DIFF	_ZN13CTcpNetSystem14OpenTcpServiceERiPKct	CTcpNetSystem::OpenTcpService(int&, char const*, unsigned short)	source/DNFServer/GameServer/Monitor/TcpNetSystem.cpp	187	function_reports/monitor/_ZN13CTcpNetSystem14OpenTcpServiceERiPKct.md
DNF-MON-DIFF-0020	DIFF	_ZN13CTcpNetSystem19CleanTcpSendPacketQEv	CTcpNetSystem::CleanTcpSendPacketQ()	source/DNFServer/GameServer/Monitor/TcpNetSystem.cpp	371	function_reports/monitor/_ZN13CTcpNetSystem19CleanTcpSendPacketQEv.md
DNF-MON-DIFF-0021	DIFF	_ZN13CTcpNetSystem4InitEt	CTcpNetSystem::Init(unsigned short)	source/DNFServer/GameServer/Monitor/TcpNetSystem.cpp	168	function_reports/monitor/_ZN13CTcpNetSystem4InitEt.md
DNF-MON-DIFF-0022	DIFF	_ZN13np_server_xml10CServerXml9StrPunishEiPKcNS_12_eStringTypeE	np_server_xml::CServerXml::StrPunish(int, char const*, np_server_xml::_eStringType)	source/DNFServer/GameServer/Monitor/ServerXml.cpp	164	function_reports/monitor/_ZN13np_server_xml10CServerXml9StrPunishEiPKcNS_12_eStringTypeE.md
DNF-MON-DIFF-0023	DIFF	_ZN14CMemberManager10LoadMemberEjR14STMemberDBInfojjP14CServerHandler	CMemberManager::LoadMember(unsigned int, STMemberDBInfo&, unsigned int, unsigned int, CServerHandler*)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	224	function_reports/monitor/_ZN14CMemberManager10LoadMemberEjR14STMemberDBInfojjP14CServerHandler.md
DNF-MON-DIFF-0024	DIFF	_ZN14CMemberManager12DeleteMemberEjb	CMemberManager::DeleteMember(unsigned int, bool)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	95	function_reports/monitor/_ZN14CMemberManager12DeleteMemberEjb.md
DNF-MON-DIFF-0025	DIFF	_ZN14CMemberManager12InsertMemberEjP7CMember	CMemberManager::InsertMember(unsigned int, CMember*)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	346	function_reports/monitor/_ZN14CMemberManager12InsertMemberEjP7CMember.md
DNF-MON-DIFF-0026	DIFF	_ZN14CMemberManager13MemerMemLoginEjP5CUser	CMemberManager::MemerMemLogin(unsigned int, CUser*)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	522	function_reports/monitor/_ZN14CMemberManager13MemerMemLoginEjP5CUser.md
DNF-MON-DIFF-0027	DIFF	_ZN14CMemberManager14RegisterMemberEP7CMembersP5CUserb	CMemberManager::RegisterMember(CMember*, short, CUser*, bool)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	423	function_reports/monitor/_ZN14CMemberManager14RegisterMemberEP7CMembersP5CUserb.md
DNF-MON-DIFF-0028	DIFF	_ZN14CMemberManager15MemberMemLogoutEjP5CUserb	CMemberManager::MemberMemLogout(unsigned int, CUser*, bool)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	124	function_reports/monitor/_ZN14CMemberManager15MemberMemLogoutEjP5CUserb.md
DNF-MON-DIFF-0029	DIFF	_ZN14CMemberManager19SaveMemberOnConnectEP14CServerHandlerP5CUserS3_h	CMemberManager::SaveMemberOnConnect(CServerHandler*, CUser*, CUser*, unsigned char)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	363	function_reports/monitor/_ZN14CMemberManager19SaveMemberOnConnectEP14CServerHandlerP5CUserS3_h.md
DNF-MON-DIFF-0030	DIFF	_ZN14CMemberManager21IsPossableMemberEnterEP5CUserP7CMemberS1_S3_i	CMemberManager::IsPossableMemberEnter(CUser*, CMember*, CUser*, CMember*, int)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	178	function_reports/monitor/_ZN14CMemberManager21IsPossableMemberEnterEP5CUserP7CMemberS1_S3_i.md
DNF-MON-DIFF-0031	DIFF	_ZN14CMemberManager21SaveMemberOnUnConnectEP14CServerHandlerjjjh	CMemberManager::SaveMemberOnUnConnect(CServerHandler*, unsigned int, unsigned int, unsigned int, unsigned char)	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	393	function_reports/monitor/_ZN14CMemberManager21SaveMemberOnUnConnectEP14CServerHandlerjjjh.md
DNF-MON-DIFF-0032	DIFF	_ZN14CMemberManager25MemberRegisterFlagProcessEv	CMemberManager::MemberRegisterFlagProcess()	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	62	function_reports/monitor/_ZN14CMemberManager25MemberRegisterFlagProcessEv.md
DNF-MON-DIFF-0033	DIFF	_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi	CPacketCounter<1000, 10240>::AfterProcess(int)	source/DNFServer/GameServer/Monitor/PacketCounter.h	310	function_reports/monitor/_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi.md
DNF-MON-DIFF-0034	DIFF	_ZN14CPacketDecoder10TcpProcessEv	CPacketDecoder::TcpProcess()	source/DNFServer/GameServer/Monitor/DNFPacketDecoder.cpp	201	function_reports/monitor/_ZN14CPacketDecoder10TcpProcessEv.md
DNF-MON-DIFF-0035	DIFF	_ZN14CPacketDecoder10UdpProcessEv	CPacketDecoder::UdpProcess()	source/DNFServer/GameServer/Monitor/DNFPacketDecoder.cpp	241	function_reports/monitor/_ZN14CPacketDecoder10UdpProcessEv.md
DNF-MON-DIFF-0036	DIFF	_ZN14CPacketDecoder9MsgDecodeEP12PacketHeader	CPacketDecoder::MsgDecode(PacketHeader*)	source/DNFServer/GameServer/Monitor/DNFPacketDecoder.cpp	281	function_reports/monitor/_ZN14CPacketDecoder9MsgDecodeEP12PacketHeader.md
DNF-MON-DIFF-0037	DIFF	_ZN14CServerHandler20GetTcpGameServerByChEh	CServerHandler::GetTcpGameServerByCh(unsigned char)	source/DNFServer/GameServer/Monitor/DNFServerHandler.cpp	225	function_reports/monitor/_ZN14CServerHandler20GetTcpGameServerByChEh.md
DNF-MON-DIFF-0038	DIFF	_ZN14CServerHandler7ProcessEv	CServerHandler::Process()	source/DNFServer/GameServer/Monitor/DNFServerHandler.cpp	73	function_reports/monitor/_ZN14CServerHandler7ProcessEv.md
DNF-MON-DIFF-0039	DIFF	_ZN15exchange_server18CCacheCharacterMgr14CollectGarbageEv	exchange_server::CCacheCharacterMgr::CollectGarbage()	source/DNFServer/GameServer/Monitor/DNFManagerServer.cpp	333	function_reports/monitor/_ZN15exchange_server18CCacheCharacterMgr14CollectGarbageEv.md
DNF-MON-DIFF-0040	DIFF	_ZN15init_accusation22CInitAccusationListMgr11setScheduleERKb	init_accusation::CInitAccusationListMgr::setSchedule(bool const&)	source/DNFServer/GameServer/Monitor/DNFApplication.cpp	186	function_reports/monitor/_ZN15init_accusation22CInitAccusationListMgr11setScheduleERKb.md
DNF-MON-DIFF-0041	DIFF	_ZN16CDNFProhibitUser20IsTimeOutConnectableEv	CDNFProhibitUser::IsTimeOutConnectable()	source/DNFServer/GameServer/Monitor/DNFProhibitUserC5.cpp	8	function_reports/monitor/_ZN16CDNFProhibitUser20IsTimeOutConnectableEv.md
DNF-MON-DIFF-0042	DIFF	_ZN16CDNFProhibitUser22SetUserConnectableTimeEjscb	CDNFProhibitUser::SetUserConnectableTime(unsigned int, short, char, bool)	source/DNFServer/GameServer/Monitor/DNFProhibitUser.cpp	63	function_reports/monitor/_ZN16CDNFProhibitUser22SetUserConnectableTimeEjscb.md
DNF-MON-DIFF-0043	DIFF	_ZN16CServerInterface19IsHeartBeatTimeOverEv	CServerInterface::IsHeartBeatTimeOver()	source/DNFServer/GameServer/Monitor/DNFServerInterface.cpp	92	function_reports/monitor/_ZN16CServerInterface19IsHeartBeatTimeOverEv.md
DNF-MON-DIFF-0044	DIFF	_ZN16CTcpAcceptThread8dispatchEPv	CTcpAcceptThread::dispatch(void*)	source/DNFServer/GameServer/Monitor/DNFTcpAcceptThread.cpp	56	function_reports/monitor/_ZN16CTcpAcceptThread8dispatchEPv.md
DNF-MON-DIFF-0045	DIFF	_ZN16village_attacked23CVillageAttackedManager10OnScheduleEv	village_attacked::CVillageAttackedManager::OnSchedule()	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	194	function_reports/monitor/_ZN16village_attacked23CVillageAttackedManager10OnScheduleEv.md
DNF-MON-DIFF-0046	DIFF	_ZN16village_attacked23CVillageAttackedManager11InsertTimerEii	village_attacked::CVillageAttackedManager::InsertTimer(int, int)	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	177	function_reports/monitor/_ZN16village_attacked23CVillageAttackedManager11InsertTimerEii.md
DNF-MON-DIFF-0047	DIFF	_ZN16village_attacked23CVillageAttackedManager14SendCharacRankEv	village_attacked::CVillageAttackedManager::SendCharacRank()	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	565	function_reports/monitor/_ZN16village_attacked23CVillageAttackedManager14SendCharacRankEv.md
DNF-MON-DIFF-0048	DIFF	_ZN16village_attacked23CVillageAttackedManager18UpdateHuntingPointEPP5CUserbPiPj	village_attacked::CVillageAttackedManager::UpdateHuntingPoint(CUser**, bool, int*, unsigned int*)	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	507	function_reports/monitor/_ZN16village_attacked23CVillageAttackedManager18UpdateHuntingPointEPP5CUserbPiPj.md
DNF-MON-DIFF-0049	DIFF	_ZN16village_attacked23CVillageAttackedManager20OnEndVillageAttackedEv	village_attacked::CVillageAttackedManager::OnEndVillageAttacked()	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	330	function_reports/monitor/_ZN16village_attacked23CVillageAttackedManager20OnEndVillageAttackedEv.md
DNF-MON-DIFF-0050	DIFF	_ZN16village_attacked23CVillageAttackedManager25SendRequestRevengeDungeonEPc	village_attacked::CVillageAttackedManager::SendRequestRevengeDungeon(char*)	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	707	function_reports/monitor/_ZN16village_attacked23CVillageAttackedManager25SendRequestRevengeDungeonEPc.md
DNF-MON-DIFF-0051	DIFF	_ZN16village_attacked23CVillageAttackedManager34OnServerGroupRewardVillageAttackedEv	village_attacked::CVillageAttackedManager::OnServerGroupRewardVillageAttacked()	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	475	function_reports/monitor/_ZN16village_attacked23CVillageAttackedManager34OnServerGroupRewardVillageAttackedEv.md
DNF-MON-DIFF-0052	DIFF	_ZN17CPacketTranslater11OnCharLoginEP12PacketHeader	CPacketTranslater::OnCharLogin(PacketHeader*)	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	721	function_reports/monitor/_ZN17CPacketTranslater11OnCharLoginEP12PacketHeader.md
DNF-MON-DIFF-0053	DIFF	_ZN17CPacketTranslater11OnHeartBeatEP12PacketHeader	CPacketTranslater::OnHeartBeat(PacketHeader*)	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	658	function_reports/monitor/_ZN17CPacketTranslater11OnHeartBeatEP12PacketHeader.md
DNF-MON-DIFF-0054	DIFF	_ZN17CPacketTranslater12OnCeraUpdateEP12PacketHeader	CPacketTranslater::OnCeraUpdate(PacketHeader*)	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	977	function_reports/monitor/_ZN17CPacketTranslater12OnCeraUpdateEP12PacketHeader.md
DNF-MON-DIFF-0055	DIFF	_ZN17CPacketTranslater14OnGMRequestMidEP12PacketHeader	CPacketTranslater::OnGMRequestMid(PacketHeader*)	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	3100	function_reports/monitor/_ZN17CPacketTranslater14OnGMRequestMidEP12PacketHeader.md
DNF-MON-DIFF-0056	DIFF	_ZN17CPacketTranslater14OnMemberSecedeEP12PacketHeader	CPacketTranslater::OnMemberSecede(PacketHeader*)	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	1425	function_reports/monitor/_ZN17CPacketTranslater14OnMemberSecedeEP12PacketHeader.md
DNF-MON-DIFF-0057	DIFF	_ZN17CPacketTranslater14onCollectItemsEP12PacketHeader	CPacketTranslater::onCollectItems(PacketHeader*)	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	5339	function_reports/monitor/_ZN17CPacketTranslater14onCollectItemsEP12PacketHeader.md
DNF-MON-DIFF-0058	DIFF	_ZN17CPacketTranslater15OnPayTaxToUpperEP12PacketHeader	CPacketTranslater::OnPayTaxToUpper(PacketHeader*)	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	1684	function_reports/monitor/_ZN17CPacketTranslater15OnPayTaxToUpperEP12PacketHeader.md
