id	status	mangled	demangled	file	line	report
DNF-DBM-DIFF-0074	DIFF	_ZN13CQueryCounter10WriteDBLogER10CDBManager	CQueryCounter::WriteDBLog(CDBManager&)	source/DNFServer/GameServer/DBMW/QueryCounter.cpp	47	function_reports/dbmw/_ZN13CQueryCounter10WriteDBLogER10CDBManager.md
DNF-DBM-DIFF-0075	DIFF	_ZN13CTcpNetSystem10SendPacketEv	CTcpNetSystem::SendPacket()	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	169	function_reports/dbmw/_ZN13CTcpNetSystem10SendPacketEv.md
DNF-DBM-DIFF-0076	DIFF	_ZN13CTcpNetSystem14OpenTcpServiceERiPKct	CTcpNetSystem::OpenTcpService(int&, char const*, unsigned short)	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	52	function_reports/dbmw/_ZN13CTcpNetSystem14OpenTcpServiceERiPKct.md
DNF-DBM-DIFF-0077	DIFF	_ZN13CTcpNetSystem18PushTcpSendPacketQEPc	CTcpNetSystem::PushTcpSendPacketQ(char*)	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	261	function_reports/dbmw/_ZN13CTcpNetSystem18PushTcpSendPacketQEPc.md
DNF-DBM-DIFF-0078	DIFF	_ZN13CTcpNetSystem19CleanTcpSendPacketQEv	CTcpNetSystem::CleanTcpSendPacketQ()	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	276	function_reports/dbmw/_ZN13CTcpNetSystem19CleanTcpSendPacketQEv.md
DNF-DBM-DIFF-0079	DIFF	_ZN13CTcpNetSystem21SetEpollAcceptedPeersEv	CTcpNetSystem::SetEpollAcceptedPeers()	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	141	function_reports/dbmw/_ZN13CTcpNetSystem21SetEpollAcceptedPeersEv.md
DNF-DBM-NEAR-0013	NEAR	_ZN13np_server_xml10CServerXml9StrPunishEiPKcNS_12_eStringTypeE	np_server_xml::CServerXml::StrPunish(int, char const*, np_server_xml::_eStringType)	source/DNFServer/GameServer/DBMW/ServerXml.cpp	235	function_reports/dbmw/_ZN13np_server_xml10CServerXml9StrPunishEiPKcNS_12_eStringTypeE.md
DNF-DBM-DIFF-0080	DIFF	_ZN14CNetworkThread8dispatchEPv	CNetworkThread::dispatch(void*)	source/DNFServer/GameServer/DBMW/DNFNetworkThread.cpp	50	function_reports/dbmw/_ZN14CNetworkThread8dispatchEPv.md
DNF-DBM-DIFF-0081	DIFF	_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi	CPacketCounter<1000, 10240>::AfterProcess(int)	source/DNFServer/GameServer/DBMW/PacketCounter.cpp	88	function_reports/dbmw/_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi.md
DNF-DBM-DIFF-0082	DIFF	_ZN14CServerHandler16SendAllTcpServerEP12PacketHeader	CServerHandler::SendAllTcpServer(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFServerHandler.cpp	155	function_reports/dbmw/_ZN14CServerHandler16SendAllTcpServerEP12PacketHeader.md
DNF-DBM-DIFF-0083	DIFF	_ZN17CPacketTranslater11OnGuildJoinEP12PacketHeader	CPacketTranslater::OnGuildJoin(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	338	function_reports/dbmw/_ZN17CPacketTranslater11OnGuildJoinEP12PacketHeader.md
DNF-DBM-DIFF-0084	DIFF	_ZN17CPacketTranslater13OnGuildSecedeEP12PacketHeader	CPacketTranslater::OnGuildSecede(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	864	function_reports/dbmw/_ZN17CPacketTranslater13OnGuildSecedeEP12PacketHeader.md
DNF-DBM-DIFF-0085	DIFF	_ZN17CPacketTranslater16OnDBMWInsertMailEP12PacketHeader	CPacketTranslater::OnDBMWInsertMail(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1060	function_reports/dbmw/_ZN17CPacketTranslater16OnDBMWInsertMailEP12PacketHeader.md
DNF-DBM-DIFF-0086	DIFF	_ZN17CPacketTranslater16OnRequestARSInfoEP12PacketHeader	CPacketTranslater::OnRequestARSInfo(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2314	function_reports/dbmw/_ZN17CPacketTranslater16OnRequestARSInfoEP12PacketHeader.md
DNF-DBM-DIFF-0087	DIFF	_ZN17CPacketTranslater16OnTcpServerLoginEP12PacketHeader	CPacketTranslater::OnTcpServerLogin(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2799	function_reports/dbmw/_ZN17CPacketTranslater16OnTcpServerLoginEP12PacketHeader.md
DNF-DBM-DIFF-0088	DIFF	_ZN17CPacketTranslater17OnSendGuildLetterEP12PacketHeader	CPacketTranslater::OnSendGuildLetter(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	267	function_reports/dbmw/_ZN17CPacketTranslater17OnSendGuildLetterEP12PacketHeader.md
DNF-DBM-DIFF-0089	DIFF	_ZN17CPacketTranslater18OnQueryGuildMemberEP12PacketHeader	CPacketTranslater::OnQueryGuildMember(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1131	function_reports/dbmw/_ZN17CPacketTranslater18OnQueryGuildMemberEP12PacketHeader.md
DNF-DBM-DIFF-0090	DIFF	_ZN17CPacketTranslater19OnDeleteToBlackListEP12PacketHeader	CPacketTranslater::OnDeleteToBlackList(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	693	function_reports/dbmw/_ZN17CPacketTranslater19OnDeleteToBlackListEP12PacketHeader.md
DNF-DBM-DIFF-0091	DIFF	_ZN17CPacketTranslater20onCollectItemsUpdateEP12PacketHeader	CPacketTranslater::onCollectItemsUpdate(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1840	function_reports/dbmw/_ZN17CPacketTranslater20onCollectItemsUpdateEP12PacketHeader.md
DNF-DBM-DIFF-0092	DIFF	_ZN17CPacketTranslater20onQueryTowerFullRankEP12PacketHeader	CPacketTranslater::onQueryTowerFullRank(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2250	function_reports/dbmw/_ZN17CPacketTranslater20onQueryTowerFullRankEP12PacketHeader.md
DNF-DBM-DIFF-0093	DIFF	_ZN17CPacketTranslater21OnGuildMasterDelegateEP12PacketHeader	CPacketTranslater::OnGuildMasterDelegate(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	204	function_reports/dbmw/_ZN17CPacketTranslater21OnGuildMasterDelegateEP12PacketHeader.md
DNF-DBM-DIFF-0094	DIFF	_ZN17CPacketTranslater21OnLoadPeriodicMessageEP12PacketHeader	CPacketTranslater::OnLoadPeriodicMessage(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1036	function_reports/dbmw/_ZN17CPacketTranslater21OnLoadPeriodicMessageEP12PacketHeader.md
DNF-DBM-DIFF-0095	DIFF	_ZN17CPacketTranslater21OnRegisterToBlackListEP12PacketHeader	CPacketTranslater::OnRegisterToBlackList(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	740	function_reports/dbmw/_ZN17CPacketTranslater21OnRegisterToBlackListEP12PacketHeader.md
DNF-DBM-DIFF-0096	DIFF	_ZN17CPacketTranslater22OnPcRoomPlayTimeRewardEP12PacketHeader	CPacketTranslater::OnPcRoomPlayTimeReward(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2051	function_reports/dbmw/_ZN17CPacketTranslater22OnPcRoomPlayTimeRewardEP12PacketHeader.md
DNF-DBM-DIFF-0097	DIFF	_ZN17CPacketTranslater22OnRequestIPCounterListEP12PacketHeader	CPacketTranslater::OnRequestIPCounterList(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2140	function_reports/dbmw/_ZN17CPacketTranslater22OnRequestIPCounterListEP12PacketHeader.md
DNF-DBM-DIFF-0098	DIFF	_ZN17CPacketTranslater23OnDBMWVillageAttackRankEP12PacketHeader	CPacketTranslater::OnDBMWVillageAttackRank(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1527	function_reports/dbmw/_ZN17CPacketTranslater23OnDBMWVillageAttackRankEP12PacketHeader.md
DNF-DBM-DIFF-0099	DIFF	_ZN17CPacketTranslater24OnSavePowerWarBonusPointEP12PacketHeader	CPacketTranslater::OnSavePowerWarBonusPoint(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	957	function_reports/dbmw/_ZN17CPacketTranslater24OnSavePowerWarBonusPointEP12PacketHeader.md
DNF-DBM-DIFF-0100	DIFF	_ZN17CPacketTranslater24OnSendMailCoinGuildEventEP12PacketHeader	CPacketTranslater::OnSendMailCoinGuildEvent(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	390	function_reports/dbmw/_ZN17CPacketTranslater24OnSendMailCoinGuildEventEP12PacketHeader.md
DNF-DBM-DIFF-0101	DIFF	_ZN17CPacketTranslater24onEndGameEventFromServerEP12PacketHeader	CPacketTranslater::onEndGameEventFromServer(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1385	function_reports/dbmw/_ZN17CPacketTranslater24onEndGameEventFromServerEP12PacketHeader.md
DNF-DBM-DIFF-0102	DIFF	_ZN17CPacketTranslater25OnRequestApproveJoinGuildEP12PacketHeader	CPacketTranslater::OnRequestApproveJoinGuild(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1240	function_reports/dbmw/_ZN17CPacketTranslater25OnRequestApproveJoinGuildEP12PacketHeader.md
DNF-DBM-DIFF-0103	DIFF	_ZN17CPacketTranslater25OnRequestBlackListOnLoginEP12PacketHeader	CPacketTranslater::OnRequestBlackListOnLogin(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	788	function_reports/dbmw/_ZN17CPacketTranslater25OnRequestBlackListOnLoginEP12PacketHeader.md
DNF-DBM-DIFF-0104	DIFF	_ZN17CPacketTranslater26onStartGameEventFromServerEP12PacketHeader	CPacketTranslater::onStartGameEventFromServer(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1340	function_reports/dbmw/_ZN17CPacketTranslater26onStartGameEventFromServerEP12PacketHeader.md
DNF-DBM-DIFF-0105	DIFF	_ZN17CPacketTranslater27OnQueryGuildAllMembersProxyEP12PacketHeader	CPacketTranslater::OnQueryGuildAllMembersProxy(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2584	function_reports/dbmw/_ZN17CPacketTranslater27OnQueryGuildAllMembersProxyEP12PacketHeader.md
DNF-DBM-DIFF-0106	DIFF	_ZN17CPacketTranslater29OnDBLoadRequestGuildBoardOpenEP12PacketHeader	CPacketTranslater::OnDBLoadRequestGuildBoardOpen(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1975	function_reports/dbmw/_ZN17CPacketTranslater29OnDBLoadRequestGuildBoardOpenEP12PacketHeader.md
DNF-DBM-DIFF-0107	DIFF	_ZN17CPacketTranslater30OnDBLoadRequestGuildBoardWriteEP12PacketHeader	CPacketTranslater::OnDBLoadRequestGuildBoardWrite(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	442	function_reports/dbmw/_ZN17CPacketTranslater30OnDBLoadRequestGuildBoardWriteEP12PacketHeader.md
DNF-DBM-DIFF-0108	DIFF	_ZN17CPacketTranslater31OnUpdateTowerOfDespairStatisticEP12PacketHeader	CPacketTranslater::OnUpdateTowerOfDespairStatistic(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1499	function_reports/dbmw/_ZN17CPacketTranslater31OnUpdateTowerOfDespairStatisticEP12PacketHeader.md
DNF-DBM-DIFF-0109	DIFF	_ZN17CPacketTranslater35OnChangeUnconnectedGuildMemberGradeEP12PacketHeader	CPacketTranslater::OnChangeUnconnectedGuildMemberGrade(PacketHeader*)	source/DNFServer/GameServer/DBMW/DBManager.cpp	7144	function_reports/dbmw/_ZN17CPacketTranslater35OnChangeUnconnectedGuildMemberGradeEP12PacketHeader.md
DNF-DBM-DIFF-0110	DIFF	_ZN17CTcpNetworkThread8dispatchEPv	CTcpNetworkThread::dispatch(void*)	source/DNFServer/GameServer/DBMW/DNFTcpNetworkThread.cpp	65	function_reports/dbmw/_ZN17CTcpNetworkThread8dispatchEPv.md
DNF-DBM-DIFF-0111	DIFF	_ZN18CFrameCountHandler17GetFrameCountInfoEv	CFrameCountHandler::GetFrameCountInfo()	source/DNFServer/GameServer/DBMW/DNFTickHandler.cpp	61	function_reports/dbmw/_ZN18CFrameCountHandler17GetFrameCountInfoEv.md
DNF-DBM-DIFF-0112	DIFF	_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt	CFrameCountHandler::InitFrameCountInfo(CApplication*, unsigned int, unsigned short)	source/DNFServer/GameServer/DBMW/DNFTickHandler.cpp	48	function_reports/dbmw/_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt.md
DNF-DBM-DIFF-0113	DIFF	_ZN5CPeer7parsingEi	CPeer::parsing(int)	source/DNFServer/GameServer/DBMW/Peer.cpp	229	function_reports/dbmw/_ZN5CPeer7parsingEi.md
DNF-DBM-DIFF-0114	DIFF	_ZN6CMySql10exec_queryEv	CMySql::exec_query()	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	121	function_reports/dbmw/_ZN6CMySql10exec_queryEv.md
DNF-DBM-DIFF-0115	DIFF	_ZN6CMySql11blob_to_strEiPvi	CMySql::blob_to_str(int, void*, int)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	55	function_reports/dbmw/_ZN6CMySql11blob_to_strEiPvi.md
DNF-DBM-DIFF-0116	DIFF	_ZN6CMySql4execEj	CMySql::exec(unsigned int)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	173	function_reports/dbmw/_ZN6CMySql4execEj.md
DNF-DBM-DIFF-0117	DIFF	_ZN6CMySql4openEPKcS1_S1_S1_	CMySql::open(char const*, char const*, char const*, char const*)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	341	function_reports/dbmw/_ZN6CMySql4openEPKcS1_S1_S1_.md
DNF-DBM-DIFF-0118	DIFF	_ZN6CMySql4openEPKcjS1_S1_S1_	CMySql::open(char const*, unsigned int, char const*, char const*, char const*)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	364	function_reports/dbmw/_ZN6CMySql4openEPKcjS1_S1_S1_.md
DNF-DBM-NEAR-0014	NEAR	_ZN6CMySql7get_intEiRj	CMySql::get_int(int, unsigned int&)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	93	function_reports/dbmw/_ZN6CMySql7get_intEiRj.md
