service	name	status	diff_pm	same_mnemonic	call_diff_orig	call_diff_new	has_eh	src_ok	src_file	attempts	bucket	reason
statics	_ZN17CHWSpecResearcher14SendDBMWHWSpecEP14CServerHandlerh	DIFF	12	N			N	Y	source/DNFServer/GameServer/Statics/HWSpecResearcher.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
statics	_ZN17CHWSpecResearcher17SendDBMWErrorLineEP14CServerHandler	DIFF	11	N			N	Y	source/DNFServer/GameServer/Statics/HWSpecResearcher.cpp	14	CONST_OR_OFFSET	immediate/field/stack offset present
