service	name	status	diff_pm	same_mnemonic	call_diff_orig	call_diff_new	has_eh	src_ok	src_file	attempts	bucket	reason
dbmw	_ZL16allocStackBufferjPPhPi	NEAR	2	Y			N	Y	source/DNFServer/GameServer/DBMW/StackBuffer.cpp	4	CODEGEN_TAIL	same mnemonic sequence; operand/codegen tail
dbmw	_ZL19freeAllStackBuffersv	DIFF	51	N			N	Y	source/DNFServer/GameServer/DBMW/StackBuffer.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
