service	name	status	diff_pm	same_mnemonic	call_diff_orig	call_diff_new	has_eh	src_ok	src_file	attempts	bucket	reason
monitor	_ZN14CMemberManager12DeleteMemberEjb	DIFF	196	N			N	Y	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CMemberManager12InsertMemberEjP7CMember	DIFF	123	N			N	Y	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CMemberManager13MemerMemLoginEjP5CUser	DIFF	578	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN14CMemberManager14RegisterMemberEP7CMembersP5CUserb	DIFF	180	N			N	Y	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CMemberManager15MemberMemLogoutEjP5CUserb	DIFF	320	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN14CMemberManager19SaveMemberOnConnectEP14CServerHandlerP5CUserS3_h	DIFF	126	N			N	N		0	NEEDS_REVERSE	source location missing from md
monitor	_ZN14CMemberManager21IsPossableMemberEnterEP5CUserP7CMemberS1_S3_i	DIFF	196	N			N	N		0	NEEDS_REVERSE	source location missing from md
monitor	_ZN14CMemberManager21SaveMemberOnUnConnectEP14CServerHandlerjjjh	DIFF	101	N			N	N		0	NEEDS_REVERSE	source location missing from md
monitor	_ZN14CMemberManager25MemberRegisterFlagProcessEv	DIFF	161	N			N	Y	source/DNFServer/GameServer/Monitor/DNFMemberManager.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi	DIFF	166	N			N	Y	source/DNFServer/GameServer/Monitor/PacketCounter.h	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CPacketCounterILi1000ELi10240EE20IncrementPacketCountEi	DIFF	67	N			N	Y	source/DNFServer/GameServer/Monitor/PacketCounter.h	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CPacketDecoder10TcpProcessEv	DIFF	496	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketDecoder.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN14CPacketDecoder10UdpProcessEv	DIFF	496	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketDecoder.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN14CPacketDecoder9MsgDecodeEP12PacketHeader	DIFF	242	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketDecoder.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN14CServerHandler20GetTcpGameServerByChEh	DIFF	106	N			N	Y	source/DNFServer/GameServer/Monitor/DNFServerHandler.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CServerHandler20SendAllTcpGameServerEP12PacketHeader	DIFF	147	N			N	Y	source/DNFServer/GameServer/Monitor/DNFServerHandler.cpp	4	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CServerHandler20SendAllTcpGameServerEP12PacketHeaderi	DIFF	172	N			N	Y	source/DNFServer/GameServer/Monitor/DNFServerHandler.cpp	2	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN14CServerHandler7ProcessEv	DIFF	673	N			N	Y	source/DNFServer/GameServer/Monitor/DNFServerHandler.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN15exchange_server18CCacheCharacterMgr14CollectGarbageEv	DIFF	171	N			N	Y	source/DNFServer/GameServer/Monitor/DNFManagerServer.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN15init_accusation22CInitAccusationListMgr11setScheduleERKb	DIFF	119	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFApplication.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN16CDNFProhibitUser20IsTimeOutConnectableEv	DIFF	42	N			N	Y	source/DNFServer/GameServer/Monitor/DNFProhibitUserC5.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN16CServerInterface19IsHeartBeatTimeOverEv	DIFF	68	N			N	Y	source/DNFServer/GameServer/Monitor/DNFServerInterface.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN16CTcpAcceptThread8dispatchEPv	DIFF	613	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFTcpAcceptThread.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN16village_attacked23CVillageAttackedManager10OnScheduleEv	DIFF	368	N			N	Y	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN16village_attacked23CVillageAttackedManager11InsertTimerEii	DIFF	302	N			Y	Y	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN16village_attacked23CVillageAttackedManager11SendMinTimeEv	DIFF	92	N			N	Y	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN16village_attacked23CVillageAttackedManager14SendCharacRankEv	DIFF	514	N			Y	Y	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN16village_attacked23CVillageAttackedManager15GetHuntingPointEj	DIFF	74	N			N	Y	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN16village_attacked23CVillageAttackedManager18UpdateHuntingPointEPP5CUserbPiPj	DIFF	317	N			N	N		0	NEEDS_REVERSE	source location missing from md
monitor	_ZN16village_attacked23CVillageAttackedManager20OnEndVillageAttackedEv	DIFF	216	N			Y	Y	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN16village_attacked23CVillageAttackedManager25SendRequestRevengeDungeonEPc	DIFF	39	N			N	Y	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
