service	name	status	diff_pm	same_mnemonic	call_diff_orig	call_diff_new	has_eh	src_ok	src_file	attempts	bucket	reason
monitor	_ZN16CDNFProhibitUser20IsTimeOutConnectableEv	DIFF	12	N			N	Y	source/DNFServer/GameServer/Monitor/DNFProhibitUserC5.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
