service	name	status	diff_pm	same_mnemonic	call_diff_orig	call_diff_new	has_eh	src_ok	src_file	attempts	bucket	reason
monitor	_ZN17CPacketTranslater20OnExchangeServerInfoEP12PacketHeader	DIFF	81	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater20OnRequestMemberEnterEP12PacketHeader	DIFF	449	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater21OnMonitorPunishCancelEP12PacketHeader	DIFF	174	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater21OnNoticeMemberChatMsgEP12PacketHeader	DIFF	159	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater21OnPvPChannelUserCountEP12PacketHeader	DIFF	90	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater21OnRegisterToBlackListEP12PacketHeader	DIFF	270	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater21OnUpdateMiniCraneSeedEP12PacketHeader	DIFF	92	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater21OnUserRepelByCharNameEP12PacketHeader	DIFF	216	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater22OnRelayServerUserCheckEP12PacketHeader	DIFF	86	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater23OnDBMWDeleteToBlackListEP12PacketHeader	DIFF	101	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater23OnFindCharacName_useUIDEP12PacketHeader	DIFF	96	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater23OnQueryBuddyInfoDBReplyEP12PacketHeader	DIFF	123	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater24OnNoticeCharLiveOnTenMinEP12PacketHeader	DIFF	397	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater24onReplyLoadTowerFullRankEP12PacketHeader	DIFF	88	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater25OnDBMWResisterToBlackListEP12PacketHeader	DIFF	217	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater25onItemLimitEditionSellEndEP12PacketHeader	DIFF	280	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater26OnWebEmergencyPatchMessageEP12PacketHeader	DIFF	91	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater26onStartGameEventFromServerEP12PacketHeader	DIFF	10	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater27OnCheckOverlappedAccusationEP12PacketHeader	DIFF	155	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater27OnMonitorFindFactoryHubUserEP12PacketHeader	DIFF	237	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater27OnMonitorSecuServiceConnWebEP12PacketHeader	DIFF	169	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater27OnNoticeOtherChannelChatMsgEP12PacketHeader	DIFF	700	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater27OnNoticeProhibitConnectUserEP12PacketHeader	DIFF	595	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater27OnVillageMonsterFightResultEP12PacketHeader	DIFF	53	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater27onSocialEventRewardItemInfoEP12PacketHeader	DIFF	191	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater29onItemLimitEditionLoadDataReqEP12PacketHeader	DIFF	140	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater29onItemLimitEditionLoadDataRpyEP12PacketHeader	DIFF	296	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater29onSocialEventRewardItemUpdateEP12PacketHeader	DIFF	110	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater30OnDBMWResponseBlackListOnLoginEP12PacketHeader	DIFF	132	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater30OnGameMonitorGMVillageAttackedEP12PacketHeader	DIFF	50	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater30OnNoticeMemberChatMsgHyperLinkEP12PacketHeader	DIFF	163	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater30onRequestCharacTowerUpdateRankEP12PacketHeader	DIFF	80	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater30onSocialEventRewardItemInfoAllEP12PacketHeader	DIFF	157	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater31onRequestCharacInfoByCharacNameEP12PacketHeader	DIFF	122	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater31onSocialEventRewardItemResponseEP12PacketHeader	DIFF	169	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater32onItemLimitEditionBuyableRequestEP12PacketHeader	DIFF	133	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater36OnNoticeOtherChannelChatMsgHyperLinkEP12PacketHeader	DIFF	872	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater7OnLoginEP12PacketHeader	DIFF	539	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
monitor	_ZN17CPacketTranslater8OnLogoutEP12PacketHeader	DIFF	593	N			N	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
