service	name	status	diff_pm	same_mnemonic	call_diff_orig	call_diff_new	has_eh	src_ok	src_file	attempts	bucket	reason
guild	_ZN6CGuild26NotifyMessageToGuildMemberEv	DIFF	46	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild26SendGuildAgitInfoToMembersEv	DIFF	39	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild26UpdateChangableInfoProcessEv	DIFF	26	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild27DismissGuildMemberAndNoticeEi	DIFF	116	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild27NoticeChatMsgToGuildMembersEjPciPKc	DIFF	54	N			N	N	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	NEEDS_REVERSE	source location missing from md
guild	_ZN6CGuild28SendGuildNameChangeToMembersEv	DIFF	29	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild29NoticeMarkChangeToGuildMemberEj	DIFF	91	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild29getUnconnectedGuildMemberNameEj	DIFF	8	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild31InsertGuildMemberChanglableInfoEj	NEAR	18	Y			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CODEGEN_TAIL	same mnemonic sequence; operand/codegen tail
guild	_ZN6CGuild33ChangeUnconnectedGuildMemberGradeEji	NEAR	18	Y			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CODEGEN_TAIL	same mnemonic sequence; operand/codegen tail
guild	_ZN6CGuild34NoticeGuildMasterDelegateToMembersEPc	DIFF	35	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild34NotifyCreateGuildAgitToGuildMemberEj	DIFF	41	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild34NotifyDeleteGuildAgitToGuildMemberEj	DIFF	42	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZN6CGuild36NoticeChatMsgToGuildMembersHyperLinkEjPcihPK19hyperlink_item_infoPKc	DIFF	64	N			N	N	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	NEEDS_REVERSE	source location missing from md
guild	_ZN6CGuild9LoadGuildER17STGuildDBInfoOnlyPc	DIFF	76	N			N	Y	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	CONST_OR_OFFSET	immediate/field/stack offset present
guild	_ZNK6CGuild28PopGuildMemberChanglableInfoEjR26STGuildMemberChangableInfo	DIFF	23	N			N	N	source/DNFServer/GameServer/Guild/DNFGuild.cpp	0	NEEDS_REVERSE	source location missing from md
